Probe;AWA_3_03_Rz;INSTRON 8852TT;1605F;46NTA5-1-1-2;PMD;840749
Maschine [mm]	Kraft [kN]	Clip-Gauge [mm]	Drehmoment [Nm]	MX840A_0_CH 5 [°C]	MX840A_0_CH 6 [mm]	MX840A_0_CH 7 [V]	MX840A_0_CH 8 [°C]	Zeit [s]	Kanal 10	Kanal 11	Kanal 12	Kanal 13	Kanal 14	Kanal 15
6.61140E-01	1.98953E+01	1.21297E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.34600E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
6.67801E-01	2.00865E+01	1.22628E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.36700E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
6.73889E-01	2.02616E+01	1.23929E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.38700E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
6.79665E-01	2.04321E+01	1.25461E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.40700E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
6.85890E-01	2.06077E+01	1.27247E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.42700E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
6.91956E-01	2.07614E+01	1.28997E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.44800E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
6.97258E-01	2.08822E+01	1.30867E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.46800E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
7.04437E-01	2.10072E+01	1.33466E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.48900E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
7.10274E-01	2.10947E+01	1.36243E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.51000E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
7.16072E-01	2.11604E+01	1.39814E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.53000E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
7.23167E-01	2.11980E+01	1.44216E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.55100E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
7.28729E-01	2.12094E+01	1.48750E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.57200E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
7.35085E-01	2.12329E+01	1.53530E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.59300E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
7.41142E-01	2.12560E+01	1.58177E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.61300E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
7.46735E-01	2.13028E+01	1.62534E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.63300E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
7.52899E-01	2.13348E+01	1.66693E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.65500E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
7.59048E-01	2.13818E+01	1.71239E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.67400E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
7.65434E-01	2.14073E+01	1.75711E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.69500E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
7.71362E-01	2.14439E+01	1.79887E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.71500E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
7.76627E-01	2.14830E+01	1.83858E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.73600E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
7.83501E-01	2.15337E+01	1.88663E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.75700E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
7.88811E-01	2.15494E+01	1.92653E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.77700E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
7.95235E-01	2.16091E+01	1.97004E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.79800E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
8.01399E-01	2.16365E+01	2.01580E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.81900E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
8.07335E-01	2.16501E+01	2.05765E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.83900E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
8.13347E-01	2.16911E+01	2.10248E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.86000E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
8.19527E-01	2.17291E+01	2.14406E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.87900E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
8.25600E-01	2.17649E+01	2.18809E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.90000E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
8.31535E-01	2.17855E+01	2.23106E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.92000E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
8.38181E-01	2.18102E+01	2.28149E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.94100E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
8.43819E-01	2.18339E+01	2.32027E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.96000E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
8.49968E-01	2.18513E+01	2.36564E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	2.98200E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
8.56911E-01	2.18832E+01	2.41588E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.00300E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
8.62434E-01	2.18975E+01	2.45808E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.02400E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
8.69232E-01	2.19221E+01	2.51039E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.04500E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
8.75458E-01	2.19496E+01	2.55578E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.06500E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
8.81821E-01	2.19697E+01	2.60064E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.08600E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
8.87848E-01	2.19934E+01	2.64929E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.10600E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
8.95050E-01	2.20094E+01	2.69667E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.12700E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.00093E-01	2.20295E+01	2.74575E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.14800E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.06227E-01	2.20501E+01	2.79091E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.16800E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.12476E-01	2.20700E+01	2.84269E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.18900E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.18434E-01	2.20866E+01	2.88652E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.20800E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.25034E-01	2.21015E+01	2.93574E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.22900E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.30458E-01	2.21076E+01	2.98071E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.25000E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.37042E-01	2.21285E+01	3.02944E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.26900E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.42772E-01	2.21448E+01	3.07690E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.29000E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.48708E-01	2.21554E+01	3.12303E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.31000E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.55688E-01	2.21747E+01	3.17567E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.33100E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.60739E-01	2.21880E+01	3.21747E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.35000E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.67155E-01	2.21993E+01	3.27315E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.37200E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.74434E-01	2.22104E+01	3.32349E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.39300E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.80179E-01	2.22265E+01	3.36839E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.41300E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.86740E-01	2.22340E+01	3.41607E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.43400E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.92165E-01	2.22377E+01	3.46407E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.45300E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
9.98894E-01	2.22583E+01	3.51773E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.47500E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.00451E+00	2.22660E+01	3.56585E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.49600E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.01094E+00	2.22856E+01	3.61605E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.51600E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.01754E+00	2.23041E+01	3.66803E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.53700E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.02282E+00	2.23104E+01	3.71293E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.55600E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.02977E+00	2.23284E+01	3.76588E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.57801E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.03631E+00	2.23310E+01	3.81827E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.59901E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.04189E+00	2.23388E+01	3.86798E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.61901E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.04768E+00	2.23538E+01	3.91508E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.63901E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.05391E+00	2.23627E+01	3.96399E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.65901E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.06059E+00	2.23694E+01	4.01673E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.68101E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.06583E+00	2.23854E+01	4.06228E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.70201E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.07230E+00	2.23955E+01	4.11535E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.72301E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.07870E+00	2.24021E+01	4.16485E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.74401E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.08544E+00	2.24197E+01	4.21591E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.76501E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.09092E+00	2.24231E+01	4.26340E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.78601E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.09767E+00	2.24407E+01	4.31601E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.80701E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.10387E+00	2.24468E+01	4.36585E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.82801E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.10992E+00	2.24569E+01	4.41620E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.84901E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.11597E+00	2.24637E+01	4.46508E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.86901E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.12234E+00	2.24729E+01	4.51574E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.88901E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.12870E+00	2.24886E+01	4.56341E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.91101E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.13460E+00	2.24854E+01	4.61367E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.93101E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.14056E+00	2.25019E+01	4.66103E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.95201E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.14670E+00	2.25306E+01	4.71400E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.97201E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.15251E+00	2.25358E+01	4.76083E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.99201E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.15889E+00	2.25387E+01	4.81111E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.01301E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.16528E+00	2.25426E+01	4.86555E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.03401E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.17181E+00	2.25591E+01	4.91354E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.05501E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.17735E+00	2.25669E+01	4.96015E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.07501E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.18437E+00	2.25762E+01	5.01346E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.09601E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.18993E+00	2.25856E+01	5.06227E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.11701E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.19608E+00	2.25798E+01	5.10770E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.13701E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.20208E+00	2.25962E+01	5.15922E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.15801E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.20903E+00	2.26085E+01	5.20907E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.17901E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.21568E+00	2.26161E+01	5.26044E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.20001E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.22155E+00	2.26348E+01	5.30544E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.21901E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.22826E+00	2.26495E+01	5.35767E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.24001E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.23402E+00	2.26447E+01	5.40569E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.26001E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.23991E+00	2.26492E+01	5.45577E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.28101E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.24540E+00	2.26537E+01	5.50230E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.30101E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.25273E+00	2.26651E+01	5.55266E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.32201E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.25829E+00	2.26745E+01	5.59971E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.34301E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.26441E+00	2.26884E+01	5.64836E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.36301E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.26992E+00	2.26972E+01	5.70077E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.38401E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
1.27696E+00	2.27023E+01	5.74973E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.40501E+01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00
